timestamp,datetime,ax,ay,az,gx,gy,gz,temp,bpm,spo2,finger_detected,bp_systolic,bp_diastolic,bp_estimated
1757668764.056,2025-09-12 10:19:24.055,0.0349,0.0068,0.8865,2.3511,-0.5038,-2.6641,41.8,150.0,99.462504,True,,,False
1757668764.1,2025-09-12 10:19:24.099,0.042,0.0071,0.8816,2.4122,-0.3053,-2.5802,41.57,143.75,99.462504,True,,,False
1757668764.144,2025-09-12 10:19:24.143,0.0361,0.0076,0.8784,2.3817,-0.7023,-2.7176,41.61,137.5,99.462504,True,,,False
1757668764.188,2025-09-12 10:19:24.187,0.0337,0.0051,0.8782,2.313,-0.4122,-2.6947,41.61,131.25,99.462504,True,,,False
1757668764.232,2025-09-12 10:19:24.231,0.0366,0.0066,0.8821,2.4046,-0.4198,-2.8244,41.42,125.0,99.462504,True,,,False
1757668764.289,2025-09-12 10:19:24.289,0.0332,0.0044,0.8867,2.2137,-0.1756,-2.6565,41.71,125.0,99.462504,True,,,False
1757668764.333,2025-09-12 10:19:24.333,0.0386,0.0071,0.8823,2.1603,-0.2366,-2.9924,41.47,125.0,99.462504,True,,,False
1757668764.377,2025-09-12 10:19:24.377,0.0344,0.009,0.8831,2.7634,-0.6641,-2.771,41.28,125.0,99.462504,True,,,False
1757668764.422,2025-09-12 10:19:24.422,0.0322,0.0088,0.8833,2.7405,-0.3359,-2.8626,41.75,122.5,99.373746,True,,,False
1757668764.482,2025-09-12 10:19:24.481,0.0354,0.0046,0.8904,2.6565,-0.2061,-2.7328,41.57,120.0,99.373746,True,,,False
1757668764.541,2025-09-12 10:19:24.541,0.033,0.0073,0.884,2.5267,-0.6107,-2.6412,41.57,117.5,99.373746,True,,,False
1757668764.593,2025-09-12 10:19:24.592,0.0293,0.0071,0.884,2.374,-0.4351,-2.8702,41.42,115.0,99.462504,True,,,False
1757668764.661,2025-09-12 10:19:24.660,0.0352,0.0073,0.885,2.5496,-0.3588,-2.7557,41.57,115.0,99.462504,True,,,False
1757668764.713,2025-09-12 10:19:24.712,0.0364,0.0088,0.8848,2.4198,-0.6489,-2.5573,41.8,115.0,99.855786,True,,,False
1757668764.773,2025-09-12 10:19:24.772,0.0347,0.0049,0.8882,2.5954,-0.2366,-2.5496,41.42,115.0,99.855786,True,,,False
1757668764.832,2025-09-12 10:19:24.832,0.0378,0.0059,0.8784,2.3282,-0.2748,-2.7176,41.61,115.0,99.855786,True,,,False
1757668764.892,2025-09-12 10:19:24.891,0.0366,0.0093,0.8813,2.3282,-0.542,-2.6489,41.75,115.0,99.855786,True,,,False
1757668764.951,2025-09-12 10:19:24.951,0.0354,0.0063,0.8821,2.5802,-0.4885,-2.4656,41.57,113.0,99.855786,True,,,False
1757668765.011,2025-09-12 10:19:25.011,0.0386,0.0071,0.8774,2.626,-0.7176,-2.5496,41.61,111.0,99.855786,True,,,False
1757668765.071,2025-09-12 10:19:25.070,0.0349,0.0078,0.8792,2.4275,-0.2824,-2.7099,41.71,109.0,99.855786,True,,,False
1757668765.131,2025-09-12 10:19:25.130,0.0354,0.0081,0.8813,2.374,-0.084,-2.7405,41.42,107.0,99.855786,True,,,False
1757668765.19,2025-09-12 10:19:25.190,0.0347,0.0073,0.885,2.5649,-0.6107,-2.5954,41.75,107.0,99.855786,True,,,False
1757668765.25,2025-09-12 10:19:25.249,0.0344,0.0051,0.8828,2.4275,0.229,-2.5878,41.57,107.0,99.855786,True,,,False
1757668765.309,2025-09-12 10:19:25.309,0.0342,0.0095,0.8879,2.229,-0.5573,-2.7634,41.61,103.5,98.752554,True,,,False
1757668765.37,2025-09-12 10:19:25.369,0.0369,0.0051,0.884,2.3359,-0.0763,-2.5802,41.57,100.0,98.752554,True,,,False
1757668765.429,2025-09-12 10:19:25.429,0.0364,0.0051,0.8818,2.3893,-0.2443,-2.7557,41.71,98.25,99.016626,True,,,False
1757668765.489,2025-09-12 10:19:25.488,0.0337,0.0051,0.8823,2.5115,-0.4656,-2.687,41.75,96.5,99.016626,True,,,False
1757668765.548,2025-09-12 10:19:25.548,0.0393,0.0081,0.8792,2.5115,-0.145,-2.7328,41.42,98.25,97.11813599999999,True,,,False
1757668765.608,2025-09-12 10:19:25.608,0.0325,0.0063,0.894,2.5267,-0.0382,-2.5802,41.47,101.75,99.345144,True,,,False
1757668765.668,2025-09-12 10:19:25.667,0.0339,0.0056,0.8894,2.5267,0.0229,-2.7176,41.57,103.5,99.345144,True,,,False
1757668765.727,2025-09-12 10:19:25.727,0.0376,0.0076,0.8779,2.2595,-0.6718,-2.6107,41.42,103.5,99.345144,True,,,False
1757668765.787,2025-09-12 10:19:25.786,0.0371,0.0085,0.8843,2.7099,-0.9618,-2.6718,41.42,103.5,99.345144,True,,,False
1757668765.847,2025-09-12 10:19:25.847,0.0393,0.0093,0.8801,2.4046,-0.5573,-2.6718,41.57,101.75,99.345144,True,,,False
1757668765.907,2025-09-12 10:19:25.907,0.0349,0.0088,0.8848,2.0763,-0.5725,-2.5496,41.47,98.25,99.24465,True,,,False
1757668765.967,2025-09-12 10:19:25.967,0.0339,0.009,0.887,2.6031,-0.5878,-2.6183,41.47,96.5,99.24465,True,,,False
