timestamp,datetime,ax,ay,az,gx,gy,gz,temp,bpm,spo2,finger_detected
1759741945.344,2025-10-06 10:12:25.343,0.0688,-0.0088,0.8804,2.1985,-0.2443,-2.6718,45.24,83.0,,True
1759741945.475,2025-10-06 10:12:25.474,0.0688,-0.0122,0.8818,2.3053,-0.0992,-2.5267,45.09,86.75,,True
1759741945.607,2025-10-06 10:12:25.607,0.0659,-0.0093,0.8877,2.4733,-0.1527,-2.5649,45.24,97.25,,True
1759741945.745,2025-10-06 10:12:25.744,0.0652,-0.0127,0.8777,2.4427,-0.084,-2.4656,45.09,115.0,,True
1759741945.875,2025-10-06 10:12:25.875,0.0703,-0.0098,0.8809,2.6183,-0.1145,-2.7634,45.24,107.0,,True
1759741946.008,2025-10-06 10:12:26.007,0.0686,-0.0112,0.8809,2.458,-0.2366,-2.313,45.19,107.0,,True
1759741946.146,2025-10-06 10:12:26.145,0.0664,-0.0134,0.8821,2.2061,-0.1832,-2.7023,45.38,109.0,,True
1759741946.276,2025-10-06 10:12:26.275,0.0706,-0.0129,0.8774,2.7023,-0.1985,-2.6489,45.05,109.5,,True
1759741946.408,2025-10-06 10:12:26.407,0.0671,-0.0129,0.8796,2.2977,0.1145,-2.5191,45.0,98.5,,True
1759741946.546,2025-10-06 10:12:26.545,0.072,-0.0134,0.8789,2.229,-0.0916,-2.687,45.38,101.5,,True
1759741946.677,2025-10-06 10:12:26.676,0.0713,-0.0107,0.8875,2.2443,-0.2061,-2.7405,45.24,88.0,,True
1759741946.81,2025-10-06 10:12:26.809,0.0693,-0.0134,0.8853,2.4275,-0.1603,-2.4427,45.05,94.0,,True
1759741946.948,2025-10-06 10:12:26.947,0.0706,-0.0144,0.876,2.4504,-0.3053,-2.626,45.33,87.25,,True
1759741947.078,2025-10-06 10:12:27.078,0.0684,-0.0093,0.8779,2.4809,0.0611,-2.7481,45.38,100.25,,True
1759741947.21,2025-10-06 10:12:27.210,0.0703,-0.0149,0.8792,2.5191,0.0229,-2.7939,45.38,125.25,,True
1759741947.348,2025-10-06 10:12:27.348,0.0706,-0.0098,0.8887,2.374,-0.1603,-2.5038,45.24,136.0,,True
1759741947.479,2025-10-06 10:12:27.478,0.0693,-0.0071,0.8792,2.6718,-0.4122,-2.5496,45.24,143.0,,True
1759741947.611,2025-10-06 10:12:27.610,0.0674,-0.0127,0.8813,2.542,0.084,-2.6489,45.05,143.0,,True
1759741947.749,2025-10-06 10:12:27.748,0.0706,-0.0144,0.8804,2.4198,0.0458,-2.6794,45.38,136.0,,True
1759741947.879,2025-10-06 10:12:27.879,0.0725,-0.0125,0.8721,2.3511,-0.1069,-2.7557,45.24,150.0,,True
1759741948.011,2025-10-06 10:12:28.011,0.0637,-0.0122,0.8794,2.2519,-0.0382,-2.626,45.24,147.0,,True
1759741948.149,2025-10-06 10:12:28.149,0.0723,-0.01,0.877,2.5191,0.0229,-2.5344,45.09,154.0,,True
1759741948.28,2025-10-06 10:12:28.279,0.0693,-0.0081,0.8848,2.3893,-0.145,-2.8321,45.42,150.0,,True
1759741948.41,2025-10-06 10:12:28.409,0.0703,-0.0054,0.8862,2.3588,0.0916,-2.5649,45.09,146.5,,True
1759741948.54,2025-10-06 10:12:28.539,0.0708,-0.01,0.8711,2.2977,-0.0305,-2.5267,45.05,193.0,,True
